landscape,ignitionPoint,ignitionIndex,burnedOutCells
14,19,25065,1
14,20,37824,1
14,21,37442,1
14,22,5093,1
14,23,764,3
14,24,1223,244
14,25,39192,1
14,26,26856,9862
14,27,11412,1
14,28,36738,1
14,29,2768,1
14,30,37985,1
14,31,21339,1
14,32,21429,1
14,33,35871,1
14,34,27460,9693
14,35,38551,1
14,36,23767,1
14,37,25434,10019
14,38,21200,2
14,39,4631,1
14,40,12807,1
14,41,22528,1
14,42,2833,1
14,43,24985,1
14,44,29532,1
14,45,16352,1
14,46,830,1
14,47,23100,1
14,48,35993,1
14,49,33129,1
14,50,10178,1
14,51,29084,11646
14,52,11007,1
14,53,15628,5
14,54,31448,11571
14,55,19855,2
14,56,16509,1
14,57,10064,1
14,58,25103,33
14,59,17467,9106
14,60,35459,1
14,61,38066,1
14,62,2157,58
14,63,25042,4
14,64,14836,12079
14,65,39414,1
14,66,28016,11210
14,67,26028,11374
14,68,378,1
14,69,27918,1
14,70,25711,1
14,71,2751,2
14,72,20211,1
14,73,21862,1
14,74,18336,1
14,75,9533,1
14,76,31241,11956
14,77,2058,1
14,78,24691,1
14,79,9227,2
14,80,23711,1
14,81,24373,1
14,82,28251,2
14,83,12057,12382
14,84,22759,1
14,85,35383,1
14,86,26988,17
14,87,8418,1
14,88,16528,165
14,89,35585,1
14,90,18463,14467
14,91,194,1
14,92,37085,1
14,93,12688,1
14,94,39283,2
14,95,10799,1
14,96,6097,9117
14,97,21364,5
14,98,31150,1
14,99,9749,1
15,0,25241,1
15,1,20172,1
15,2,12738,9281
15,3,36267,1
15,4,9885,7980
15,5,4360,2
15,6,11159,1
15,7,13170,9
15,8,37984,12
15,9,30680,14
15,10,26077,3
15,11,20077,1
15,12,6865,17
15,13,19506,1
15,14,10228,9
15,15,39726,9
15,16,37027,25
15,17,12292,353
15,18,2149,2
15,19,9934,8579
15,20,24057,1
15,21,12886,2
15,22,9879,8651
15,23,37917,482
15,24,19244,1
15,25,34891,20
15,26,25003,35
15,27,10035,8466
15,28,3132,5004
15,29,3846,1
15,30,15092,4
15,31,38949,444
15,32,14544,8636
15,33,12138,8614
15,34,27222,1
15,35,26643,1
15,36,28331,30
15,37,20601,1
15,38,4986,2
15,39,8479,7996
15,40,4910,3
15,41,6814,4
15,42,11755,1
15,43,3640,1
15,44,3460,7986
15,45,13254,128
15,46,32976,1
15,47,17300,163
15,48,38381,15
15,49,4776,64
15,50,18310,2
15,51,24188,1
15,52,36267,1
15,53,3686,236
15,54,30426,1
15,55,7233,1
15,56,12611,0
15,57,24907,2
15,58,18464,0
15,59,6604,1
15,60,26672,1
15,61,13428,1
15,62,11186,63
15,63,8467,8215
15,64,5674,7834
15,65,34892,10
15,66,22472,1
15,67,38824,155
15,68,15885,12
15,69,17328,9
15,70,6833,8319
15,71,16043,1
15,72,11370,40
15,73,28017,2
15,74,1132,8137
15,75,11040,2982
15,76,36135,571
15,77,31479,7
15,78,31205,4
15,79,3803,30
15,80,10131,4269
15,81,32514,6
15,82,35023,60
15,83,35096,3
15,84,19338,1
15,85,12300,8391
15,86,39578,17
15,87,32871,1
15,88,28737,7
15,89,30155,24
15,90,35858,16
15,91,6340,7882
15,92,15791,4
15,93,19795,1
15,94,14420,3
15,95,8901,8589
15,96,37593,2
15,97,30743,2
15,98,31981,34
15,99,34028,1
20,0,9853,3
20,1,9436,1
20,2,29501,1
20,3,22761,1
20,4,16405,3560
20,5,23895,1
20,6,4233,1
20,7,13155,1
20,8,18193,15
20,9,22488,66
20,10,20586,3
20,11,39482,46
20,12,18885,183
20,13,18370,1
20,14,33848,1
20,15,18276,3
20,16,3984,1
20,17,7368,1
20,18,20977,1
20,19,23486,46
20,20,31645,124
20,21,25093,1
20,22,38030,1
20,23,8825,1
20,24,15686,4
20,25,28281,1
20,26,23857,2
20,27,30753,1
20,28,23506,242
20,29,22817,3429
20,30,7291,1
20,31,33931,1
20,32,16415,1
20,33,23666,1
20,34,32571,1
20,35,20635,4097
20,36,3355,1
20,37,22833,2987
20,38,7105,1
20,39,32943,1
20,40,4908,1
20,41,30002,3
20,42,32080,246
20,43,25516,1
20,44,25008,1
20,45,33579,1
20,46,35377,1
20,47,27171,1
20,48,19806,1
20,49,31348,0
20,50,12900,1
20,51,6111,1
20,52,11659,2
20,53,27549,1
20,54,25010,3168
20,55,28621,3638
20,56,18505,2
20,57,36075,1
20,58,22110,10
20,59,23753,1
20,60,39594,1
20,61,12785,1
20,62,39994,1
20,63,14977,1
20,64,38306,1
20,65,29960,1
20,66,33621,1
20,67,35464,1
20,68,37322,0
20,69,39147,1
20,70,4818,1
20,71,26809,3033
20,72,7681,1
20,73,2929,1
20,74,29524,1
20,75,5318,1
20,76,7213,1
20,77,12775,4
20,78,30549,1
20,79,4764,1
20,80,38687,80
20,81,19593,4
20,82,28438,15
20,83,25204,3614
20,84,39893,8
20,85,12381,98
20,86,19057,3295
20,87,26809,2
20,88,16857,1
20,89,27757,0
20,90,17546,1
20,91,35921,1
20,92,36486,94
20,93,23775,1
20,94,22628,3157
20,95,38091,1
20,96,7530,1
20,97,18674,44
20,98,12751,2
20,99,2787,1
19,0,11725,1
19,1,21644,249
19,2,4056,3
19,3,29784,1
19,4,25414,1
19,5,30991,1
19,6,30870,7
19,7,39873,1
19,8,39190,27
19,9,18022,1
19,10,39480,1
19,11,10504,92
19,12,25611,1
19,13,16072,4160
19,14,1514,1
19,15,9030,1
19,16,10090,108
19,17,8677,6
19,18,552,1
19,19,26438,18
19,20,20481,3919
19,21,38816,27
19,22,17746,1
19,23,19416,24
19,24,9224,1
19,25,2491,1
19,26,25829,1
19,27,33988,1
19,28,2483,5
19,29,28369,1
19,30,16348,1
19,31,25884,2
19,32,3543,1
19,33,36924,1
19,34,26466,381
19,35,7467,11
19,36,20534,2
19,37,17943,3
19,38,15474,1
19,39,31945,1
19,40,15337,1
19,41,24925,1
19,42,31117,88
19,43,15888,610
19,44,39017,18
19,45,5424,4
19,46,30999,0
19,47,27113,4
19,48,4217,1
19,49,5814,1
19,50,1295,1
19,51,8832,1
19,52,5364,1
19,53,14558,1
19,54,4713,1
19,55,22678,3757
19,56,27055,22
19,57,30912,1
19,58,15306,1164
19,59,1716,1
19,60,36234,170
19,61,12323,1
19,62,5791,2
19,63,3261,1
19,64,11416,10
19,65,23512,4358
19,66,21339,2
19,67,11485,17
19,68,32488,1
19,69,15747,1
19,70,30155,8
19,71,11294,4
19,72,30128,4039
19,73,19449,14
19,74,31895,1
19,75,26841,80
19,76,22741,8
19,77,11077,3
19,78,5271,1
19,79,24585,1
19,80,15642,1
19,81,4293,1
19,82,1871,5
19,83,30011,1
19,84,24290,4374
19,85,11442,1
19,86,32457,21
19,87,24545,4558
19,88,24867,7
19,89,14909,216
19,90,6926,1
19,91,8838,1
19,92,22953,23
19,93,39188,107
19,94,26944,3
19,95,14877,4
19,96,35460,244
19,97,11779,0
19,98,37655,1
19,99,34098,1
17,0,26976,1
17,1,26220,1
17,2,31694,1
17,3,17516,37
17,4,26892,1
17,5,18693,1
17,6,14404,78
17,7,29915,1
17,8,38062,2
17,9,35808,1
17,10,30463,1
17,11,22095,1
17,12,7650,1
17,13,33721,1
17,14,30448,1
17,15,37458,11
17,16,1107,1
17,17,8153,1
17,18,23263,1
17,19,32527,1
17,20,32947,1
17,21,26057,4
17,22,27319,1
17,23,13720,1
17,24,5268,1
17,25,37537,1
17,26,25770,1
17,27,31235,1
17,28,7974,3167
17,29,23230,1
17,30,6914,1
17,31,21103,1
17,32,33421,323
17,33,22161,1
17,34,29638,1
17,35,20004,1
17,36,29662,332
17,37,4628,2854
17,38,19397,1
17,39,32345,1
17,40,35895,1
17,41,33497,0
17,42,8961,2799
17,43,13199,2713
17,44,26872,2
17,45,2875,1
17,46,18939,1
17,47,11866,1
17,48,12642,74
17,49,32757,110
17,50,21208,0
17,51,31743,1
17,52,15882,1
17,53,27025,1
17,54,35373,1
17,55,33785,1
17,56,22905,1
17,57,24248,1
17,58,2028,2
17,59,19990,1
17,60,22307,1
17,61,3048,2
17,62,20202,1
17,63,17407,1
17,64,29443,88
17,65,10821,66
17,66,10252,14
17,67,37076,1
17,68,27151,1
17,69,30918,1
17,70,28750,1
17,71,34229,1
17,72,5149,1
17,73,28112,1
17,74,1135,1
17,75,37150,1
17,76,32530,1
17,77,33568,1
17,78,14652,9
17,79,17386,1
17,80,32130,1
17,81,27873,21
17,82,11768,1
17,83,36088,1
17,84,13802,151
17,85,5277,1
17,86,17637,1
17,87,33451,1024
17,88,12933,1
17,89,4048,1
17,90,5362,2756
17,91,21131,1
17,92,20366,1
17,93,9752,1
17,94,17217,1
17,95,7433,1
17,96,25747,1
17,97,30537,39
17,98,2964,3097
17,99,2655,349
18,0,4100,1
18,1,3004,1
18,2,30238,1
18,3,12270,1
18,4,1027,1
18,5,13492,1
18,6,20928,1
18,7,3028,1
18,8,21578,1
18,9,5480,1
18,10,340,1
18,11,1061,1
18,12,36415,1
18,13,9072,1
18,14,27048,1
18,15,16640,4247
18,16,34582,1
18,17,5291,1
18,18,29197,1
18,19,1569,1
18,20,34248,1
18,21,27020,1
18,22,12959,1
18,23,18616,1
18,24,31202,1
18,25,6792,1
18,26,24035,1
18,27,35365,1
18,28,36090,1
18,29,27290,1
18,30,2888,1
18,31,8275,1
18,32,6780,1
18,33,20657,1
18,34,23056,1
18,35,23022,1
18,36,15970,1
18,37,22776,1
18,38,31688,1
18,39,31746,1
18,40,26882,1
18,41,639,1
18,42,25843,1
18,43,37233,1
18,44,25089,1
18,45,8523,1
18,46,38853,1
18,47,32913,1
18,48,1829,1
18,49,34167,1
18,50,29515,1
18,51,17376,1
18,52,20105,1
18,53,26500,1
18,54,5736,1
18,55,38948,1
18,56,27305,1
18,57,12421,1
18,58,25593,1
18,59,12579,1
18,60,5021,1
18,61,36960,1
18,62,36762,1
18,63,19836,1
18,64,20579,1
18,65,31681,1
18,66,26882,1
18,67,38689,1
18,68,16981,1
18,69,26337,1
18,70,9033,1
18,71,38002,1
18,72,2617,1
18,73,16942,1
18,74,9099,1
18,75,25334,1
18,76,17847,1
18,77,18008,1
18,78,38756,1
18,79,26360,1
18,80,29221,1
18,81,32504,1
18,82,35098,1
18,83,6972,1
18,84,27710,1
18,85,38172,1
18,86,19866,1
18,87,36445,1
18,88,9010,1
18,89,20339,1
18,90,29531,1
18,91,2692,1
18,92,4247,1
18,93,32082,1
18,94,11807,1
18,95,16775,1
18,96,3965,1
18,97,2400,1
18,98,36824,1
18,99,6171,1
21,0,17478,81
21,1,31724,16
21,2,3320,1
21,3,36627,13
21,4,37144,1
21,5,37746,3
21,6,17824,1604
21,7,6352,145
21,8,39453,22
21,9,31381,56
21,10,19725,328
21,11,5278,12
21,12,8081,1
21,13,29019,55
21,14,8314,1859
21,15,14314,2
21,16,19492,3
21,17,7106,1
21,18,32332,1
21,19,8355,945
21,20,17878,13
21,21,538,15
21,22,2816,1
21,23,5977,1
21,24,33707,94
21,25,23980,1
21,26,25652,1
21,27,29377,32
21,28,26252,14
21,29,20248,2
21,30,20751,17
21,31,11541,111
21,32,13178,12
21,33,36285,4
21,34,35981,146
21,35,5080,2
21,36,7919,48
21,37,14352,9
21,38,30890,1
21,39,33143,133
21,40,33363,1
21,41,14287,162
21,42,1002,2
21,43,4171,26
21,44,38936,1
21,45,30480,6
21,46,27523,1
21,47,21371,1
21,48,22194,66
21,49,2995,5
21,50,24681,15
21,51,1215,1
21,52,36918,2
21,53,15606,1673
21,54,23988,13
21,55,12351,19
21,56,14606,1
21,57,10919,1548
21,58,15471,179
21,59,12889,110
21,60,34455,21
21,61,28148,62
21,62,9023,8
21,63,38402,1
21,64,29143,89
21,65,21790,3
21,66,28078,55
21,67,8260,1
21,68,12830,176
21,69,28556,37
21,70,22291,50
21,71,101,2
21,72,35192,9
21,73,9084,19
21,74,12320,1
21,75,10472,59
21,76,12107,2
21,77,5844,122
21,78,37064,162
21,79,2989,2
21,80,28756,132
21,81,31383,1
21,82,35210,1
21,83,8243,32
21,84,36472,7
21,85,25651,4
21,86,31647,6
21,87,11262,89
21,88,29066,70
21,89,22327,258
21,90,34940,57
21,91,2068,3
21,92,15192,40
21,93,27233,31
21,94,37764,50
21,95,36193,59
21,96,2674,23
21,97,28053,55
21,98,13582,58
21,99,27066,5
22,0,34602,1
22,1,4860,728
22,2,5512,2797
22,3,31381,1
22,4,11279,8
22,5,32544,2
22,6,24347,14
22,7,23113,1
22,8,19321,2
22,9,4701,90
22,10,29602,1
22,11,27891,251
22,12,36846,92
22,13,4370,333
22,14,4914,1791
22,15,33496,3
22,16,16615,81
22,17,7892,2322
22,18,38266,3
22,19,17396,2509
22,20,19179,45
22,21,1501,1
22,22,28457,1338
22,23,10872,1833
22,24,19642,1186
22,25,33236,1
22,26,23916,1
22,27,33507,10
22,28,14367,2
22,29,24308,1
22,30,20373,4
22,31,38712,1
22,32,26537,1
22,33,34780,1
22,34,29399,0
22,35,8097,4961
22,36,34227,8
22,37,36147,25
22,38,3182,2509
22,39,32544,1
22,40,24350,42
22,41,17782,13
22,42,14236,5246
22,43,31854,725
22,44,37152,2
22,45,39776,105
22,46,11085,5
22,47,2418,2
22,48,15030,4560
22,49,4405,1151
22,50,32988,1
22,51,23199,12
22,52,1141,2
22,53,15082,84
22,54,34350,1
22,55,17514,30
22,56,22654,20
22,57,2740,3
22,58,35388,12
22,59,9127,5
22,60,17168,80
22,61,22059,182
22,62,25583,1
22,63,831,22
22,64,20280,191
22,65,2651,4
22,66,4708,38
22,67,9872,1913
22,68,2659,240
22,69,20328,2
22,70,6223,1922
22,71,3873,1
22,72,32660,318
22,73,34267,4
22,74,23931,19
22,75,38656,187
22,76,37424,1
22,77,26637,1358
22,78,21167,4
22,79,11963,2600
22,80,22199,3
22,81,39662,8
22,82,18541,325
22,83,19127,53
22,84,10381,1855
22,85,18546,189
22,86,30228,37
22,87,17904,10
22,88,28790,0
22,89,38618,124
22,90,22757,28
22,91,23629,21
22,92,39073,8
22,93,13211,3
22,94,32354,1
22,95,5535,19
22,96,20891,10
22,97,39916,4
22,98,7442,91
22,99,30582,1
23,0,2227,7
23,1,27148,58
23,2,15683,21
23,3,5247,0
23,4,32018,523
23,5,10043,28
23,6,34290,41
23,7,16310,6939
23,8,581,24
23,9,13595,7
23,10,25094,12
23,11,33687,0
23,12,29689,3
23,13,11370,0
23,14,19381,67
23,15,25886,8
23,16,32124,7
23,17,7630,2
23,18,9622,5
23,19,38617,2
23,20,5412,0
23,21,13297,6492
23,22,33244,1
23,23,8025,14
23,24,37664,1
23,25,28934,29
23,26,25711,3
23,27,32130,113
23,28,17113,2120
23,29,21739,130
23,30,33832,49
23,31,16322,5489
23,32,23300,17
23,33,11047,1
23,34,32809,68
23,35,32542,31
23,36,38791,37
23,37,27666,3
23,38,23319,4
23,39,32744,35
23,40,16453,7342
23,41,5716,5223
23,42,23158,6764
23,43,6861,95
23,44,11080,4923
23,45,36677,1
23,46,3231,0
23,47,36618,6
23,48,17418,6
23,49,16052,6676
23,50,4768,7
23,51,14655,120
23,52,26400,5
23,53,39492,34
23,54,29680,4
23,55,4892,4607
23,56,18756,7411
23,57,17584,21
23,58,28749,2
23,59,34616,2
23,60,8381,6
23,61,37422,5
23,62,34612,88
23,63,27904,5
23,64,11117,5296
23,65,34481,20
23,66,39165,38
23,67,22668,2
23,68,18167,2
23,69,9737,12
23,70,23696,176
23,71,17165,32
23,72,20170,3595
23,73,422,11
23,74,6727,6428
23,75,3811,4
23,76,2319,1
23,77,19706,1
23,78,24034,11
23,79,10187,3
23,80,12267,360
23,81,7804,1
23,82,21665,11
23,83,2166,13
23,84,3313,4446
23,85,35464,1
23,86,2818,8
23,87,2356,3
23,88,999,28
23,89,33187,41
23,90,151,36
23,91,29775,70
23,92,17779,17
23,93,20317,15
23,94,7491,3934
23,95,3637,10
23,96,12387,6
23,97,9295,3833
23,98,8273,4
23,99,14861,297
27,0,32730,1
27,1,32652,152
27,2,30957,34
27,3,24358,2
27,4,2271,76
27,5,29096,6239
27,6,37710,7554
27,7,36394,6070
27,8,38324,5652
27,9,9167,4038
27,10,10709,17
27,11,16869,5
27,12,30120,6315
27,13,6667,2
27,14,37247,34
27,15,2742,4109
27,16,10509,16
27,17,6583,4071
27,18,15043,31
27,19,14445,3
27,20,26696,7540
27,21,27778,6
27,22,8741,4
27,23,281,4
27,24,29751,7065
27,25,19026,0
27,26,25593,1
27,27,26623,2
27,28,35391,6760
27,29,18757,2
27,30,11317,1
27,31,6760,3451
27,32,39409,179
27,33,21522,1
27,34,39153,6228
27,35,17618,2
27,36,17048,29
27,37,1038,3
27,38,34813,721
27,39,37190,7642
27,40,13921,28
27,41,26507,6363
27,42,15199,2
27,43,1481,77
27,44,23143,133
27,45,24283,110
27,46,15463,5
27,47,6124,4769
27,48,26971,4
27,49,29938,6585
27,50,4593,4164
27,51,24126,1
27,52,11085,2
27,53,28073,36
27,54,14647,11
27,55,23458,3
27,56,10457,52
27,57,7903,7
27,58,2192,3
27,59,31163,7040
27,60,16880,1
27,61,18874,14
27,62,23433,7
27,63,12547,443
27,64,7170,3580
27,65,9099,3
27,66,16991,2
27,67,30203,22
27,68,3845,25
27,69,3728,4153
27,70,20886,34
27,71,23037,2
27,72,13861,6
27,73,17746,190
27,74,17912,2
27,75,17133,197
27,76,21896,2
27,77,28335,2
27,78,6445,14
27,79,35790,6713
27,80,5244,5
27,81,14962,235
27,82,5108,4479
27,83,14321,5
27,84,25984,8
27,85,19486,19
27,86,16828,1
27,87,20168,254
27,88,20780,2
27,89,11466,9
27,90,33377,7302
27,91,14360,128
27,92,8957,4054
27,93,37798,2
27,94,28038,37
27,95,28749,1
27,96,32961,7090
27,97,6811,24
27,98,18891,60
27,99,39271,5
24,0,355,4448
24,1,14940,12
24,2,4776,7
24,3,38224,5
24,4,23010,1
24,5,2947,1266
24,6,7652,2
24,7,33240,2
24,8,19584,4
24,9,18061,132
24,10,9848,4
24,11,22664,28
24,12,22964,11
24,13,13668,58
24,14,11714,1
24,15,35132,3251
24,16,26017,4
24,17,9969,3
24,18,26398,1
24,19,39313,3376
24,20,12929,14
24,21,39574,3321
24,22,13528,2
24,23,37433,2
24,24,7773,235
24,25,14725,1
24,26,23739,9
24,27,25247,17
24,28,1784,1
24,29,19835,3
24,30,24776,0
24,31,24369,14
24,32,36172,12
24,33,37789,11
24,34,38915,194
24,35,5711,4239
24,36,21612,11
24,37,32557,2824
24,38,18599,1
24,39,37390,14
24,40,2376,40
24,41,10793,194
24,42,24121,27
24,43,20137,27
24,44,37071,625
24,45,21184,6
24,46,7609,4726
24,47,324,4687
24,48,29359,2821
24,49,1586,10
24,50,16373,1
24,51,15582,10
24,52,36344,1
24,53,16131,1
24,54,13625,3
24,55,10836,95
24,56,10206,1959
24,57,22747,1
24,58,31905,28
24,59,20300,14
24,60,11741,2
24,61,34237,17
24,62,28815,3
24,63,35972,3640
24,64,38007,4
24,65,930,4684
24,66,7799,4
24,67,2999,58
24,68,23001,12
24,69,33137,2629
24,70,2007,2
24,71,36329,2765
24,72,1372,33
24,73,20254,19
24,74,708,2287
24,75,22288,53
24,76,26790,4
24,77,21404,13
24,78,12960,1
24,79,30367,3508
24,80,31665,1
24,81,23104,103
24,82,11880,4
24,83,37359,2805
24,84,22564,38
24,85,32756,3697
24,86,29418,17
24,87,4620,2
24,88,32989,25
24,89,9684,3
24,90,10771,2
24,91,20506,2
24,92,27664,2
24,93,4904,1690
24,94,3174,8
24,95,26851,30
24,96,24457,19
24,97,16190,9
24,98,23369,19
24,99,23550,1
26,0,25104,1242
26,1,10364,1
26,2,17139,1
26,3,10493,1
26,4,21532,1
26,5,11597,1
26,6,27767,164
26,7,3197,1
26,8,20713,1
26,9,274,1
26,10,15217,111
26,11,11073,13
26,12,924,1
26,13,36019,38
26,14,22781,2439
26,15,6704,2
26,16,35001,17
26,17,6845,4
26,18,3688,1
26,19,29576,76
26,20,463,1
26,21,12334,1
26,22,7603,34
26,23,3129,1
26,24,11729,4
26,25,19679,9
26,26,23798,2266
26,27,28000,2
26,28,32645,129
26,29,21326,1
26,30,37858,1
26,31,29150,5
26,32,6293,5
26,33,8903,1
26,34,35743,1
26,35,33173,2
26,36,12483,1
26,37,9519,1
26,38,11028,10
26,39,36991,89
26,40,25466,2
26,41,38573,3
26,42,6276,1
26,43,22826,1
26,44,9215,41
26,45,27381,2
26,46,23317,1
26,47,11924,1
26,48,24582,1
26,49,14643,1
26,50,36461,8
26,51,32671,156
26,52,25825,6
26,53,16,1
26,54,19317,1
26,55,39728,4
26,56,14356,1
26,57,29411,66
26,58,8831,14
26,59,2026,3
26,60,25667,3
26,61,3511,75
26,62,14404,188
26,63,25475,3
26,64,19980,2252
26,65,17269,7
26,66,22534,1
26,67,17407,1164
26,68,28338,19
26,69,14318,1
26,70,3412,66
26,71,9745,1
26,72,22702,24
26,73,11591,2
26,74,35116,14
26,75,15627,5
26,76,17002,55
26,77,35266,13
26,78,39930,6
26,79,37565,1
26,80,15176,1
26,81,3173,1
26,82,38335,2
26,83,31282,5
26,84,33052,5
26,85,2569,0
26,86,4237,18
26,87,35715,1
26,88,4923,179
26,89,16896,1
26,90,15983,2042
26,91,8214,4
26,92,33899,47
26,93,34340,6
26,94,12901,4
26,95,34295,35
26,96,37817,65
26,97,37432,1
26,98,18060,1
26,99,14993,4
29,0,38483,41
29,1,39084,379
29,2,30221,69
29,3,31201,5
29,4,17649,36
29,5,35851,1
29,6,21015,26
29,7,6522,7
29,8,38587,3
29,9,26175,8
29,10,30954,19
29,11,15290,5561
29,12,16238,35
29,13,19613,14
29,14,4047,2231
29,15,4378,16
29,16,23559,5
29,17,8661,2102
29,18,3175,11
29,19,36362,68
29,20,24093,675
29,21,25851,5
29,22,33812,44
29,23,30490,1
29,24,14234,9
29,25,515,5
29,26,25416,5
29,27,22012,19
29,28,22807,98
29,29,14284,352
29,30,15720,5359
29,31,32416,88
29,32,9044,1751
29,33,24531,9
29,34,5020,25
29,35,18879,5177
29,36,4433,136
29,37,37448,13
29,38,10230,1
29,39,38388,4
29,40,31947,21
29,41,15869,459
29,42,21436,1
29,43,29764,31
29,44,23062,70
29,45,9339,67
29,46,11988,58
29,47,382,2
29,48,1299,94
29,49,27119,5
29,50,31627,8
29,51,16510,3178
29,52,2639,3055
29,53,29122,6
29,54,37569,61
29,55,13131,4536
29,56,1657,2085
29,57,27910,34
29,58,38709,3
29,59,5984,2
29,60,11453,301
29,61,34700,28
29,62,26665,19
29,63,7688,67
29,64,28545,19
29,65,7378,4
29,66,20082,4896
29,67,26978,2
29,68,24187,9
29,69,16537,18
29,70,16670,96
29,71,11844,24
29,72,18925,5320
29,73,3733,5
29,74,38337,44
29,75,764,38
29,76,7614,1
29,77,23102,4739
29,78,38238,86
29,79,14194,30
29,80,14710,4396
29,81,38404,26
29,82,38447,73
29,83,32553,64
29,84,1814,4
29,85,30047,5
29,86,16018,2
29,87,6884,2990
29,88,24978,6
29,89,22532,112
29,90,21392,184
29,91,7589,3
29,92,1196,12
29,93,29491,74
29,94,2506,2
29,95,10065,2135
29,96,36526,4
29,97,23085,2492
29,98,34818,7
29,99,35887,3
28,0,30857,25
28,1,20444,1
28,2,16402,19
28,3,17336,68
28,4,33262,603
28,5,22000,2
28,6,11072,17
28,7,13324,9
28,8,17327,2
28,9,13634,42
28,10,35463,1
28,11,9495,28
28,12,23394,1
28,13,8965,1
28,14,29581,3
28,15,11988,58
28,16,8051,1
28,17,8922,2
28,18,31820,1
28,19,15141,1
28,20,37860,10
28,21,14055,17
28,22,29026,191
28,23,29690,2
28,24,36212,141
28,25,1168,70
28,26,23621,29
28,27,23388,1
28,28,16414,15
28,29,16853,2
28,30,2261,1
28,31,14807,42
28,32,15928,2
28,33,8264,1
28,34,5258,1
28,35,30786,26
28,36,39868,18
28,37,5929,4
28,38,26444,1
28,39,38188,1997
28,40,39844,8
28,41,31584,2
28,42,12514,3
28,43,11109,6
28,44,9134,0
28,45,12438,64
28,46,19842,40
28,47,9830,2
28,48,38911,5
28,49,11824,64
28,50,19846,19
28,51,25054,2
28,52,17380,1
28,53,1064,7
28,54,38592,278
28,55,29402,1
28,56,1907,34
28,57,13066,4
28,58,5348,1
28,59,16847,25
28,60,20240,11
28,61,19337,29
28,62,21284,3
28,63,20615,1
28,64,37708,27
28,65,15547,5
28,66,25625,1
28,67,14182,17
28,68,8679,2
28,69,27128,2
28,70,39196,56
28,71,2201,33
28,72,31414,19
28,73,1226,3
28,74,15541,3
28,75,35610,365
28,76,2720,53
28,77,30033,146
28,78,31723,3
28,79,15969,10
28,80,24642,1
28,81,30262,1
28,82,31674,9
28,83,9514,1
28,84,5235,104
28,85,16778,10
28,86,3427,3
28,87,22431,3
28,88,12769,5
28,89,27962,1
28,90,3997,51
28,91,1443,9
28,92,22490,250
28,93,22385,2
28,94,27369,1
28,95,15611,19
28,96,5031,10
28,97,13706,8
28,98,33987,1854
28,99,7960,3
25,0,7981,6146
25,1,37228,36
25,2,14947,52
25,3,15738,8
25,4,7397,17
25,5,16798,10199
25,6,17595,11134
25,7,26437,5360
25,8,37196,73
25,9,26954,4804
25,10,5340,13085
25,11,32108,10427
25,12,12159,4726
25,13,24316,1217
25,14,26181,11706
25,15,31170,3882
25,16,1526,6091
25,17,9707,6249
25,18,37754,150
25,19,24182,3449
25,20,39161,5906
25,21,11370,10554
25,22,18314,7662
25,23,38234,12
25,24,22147,274
25,25,10424,6042
25,26,25534,16
25,27,27518,120
25,28,4530,6987
25,29,17266,6
25,30,38235,4
25,31,1979,26
25,32,29287,8
25,33,10408,5801
25,34,2324,35
25,35,33804,6085
25,36,26176,11104
25,37,27724,5
25,38,38736,38
25,39,37590,404
25,40,30831,2
25,41,35078,1
25,42,29395,3852
25,43,38792,38
25,44,10999,5370
25,45,21733,3
25,46,39755,1
25,47,30877,1
25,48,31747,14
25,49,13233,5179
25,50,28154,6888
25,51,7038,7
25,52,21603,1
25,53,540,5142
25,54,8954,6941
25,55,34565,232
25,56,6307,840
25,57,1239,1
25,58,25266,3
25,59,9437,6253
25,60,2954,10103
25,61,9600,75
25,62,37844,11
25,63,23045,6399
25,64,28844,5704
25,65,36408,5
25,66,2256,1
25,67,15795,8308
25,68,38508,2
25,69,22547,1618
25,70,19480,8279
25,71,5973,58
25,72,28882,4
25,73,26409,4
25,74,23505,1
25,75,23794,4808
25,76,31685,25
25,77,14473,298
25,78,15827,5368
25,79,28591,11404
25,80,21733,10873
25,81,34893,25
